_id__$oid	course	semester	count	lastUpdated__$date	lastStatus
5a142facce2097cd1444aa89	PSCI-258-001	2018A	1	2018-02-10T21:30:07.572Z	FALSE
5a142fafce2097cd1444aab6	PSCI-237-001	2018A	1	2017-11-30T15:50:15.682Z	TRUE
5a142fe2ce2097cd1444ad9f	OIDD-291-402	2018A	3	2018-02-10T21:30:07.622Z	FALSE
5a142febce2097cd1444ae2b	OIDD-291-404	2018A	1	2018-02-10T21:30:07.673Z	FALSE
5a143028ce2097cd1444b265	SPAN-396-401	2018A	5	2018-02-10T21:30:07.698Z	FALSE
5a143298ce2097cd1444d4e7	MUSC-007-010	2018A	16	2018-02-10T21:30:07.749Z	FALSE
5a1432c8ce2097cd1444d79c	OIDD-291-408	2018A	9	2018-02-10T21:30:07.775Z	FALSE
5a1432d5ce2097cd1444d86d	PSYC-462-601	2018A	1	2018-02-10T21:30:07.800Z	FALSE
5a143453ce2097cd1444ee1f	HIST-035-401	2018A	3	2018-02-10T21:30:07.850Z	FALSE
5a1434a2ce2097cd1444f259	MATH-114-002	2018A	3	2018-02-10T21:30:10.428Z	FALSE
5a1434c5ce2097cd1444f44d	MATH-114-214	2018A	1	2018-02-10T21:30:07.875Z	FALSE
5a143512ce2097cd1444f83b	ANTH-122-001	2018A	1	2018-02-10T21:30:07.901Z	FALSE
5a143592ce2097cd1444fee7	PSYC-472-301	2018A	1	2018-02-10T21:30:07.926Z	FALSE
5a143627ce2097cd1445071d	BIOL-480-401	2018A	1	2018-02-10T21:30:07.951Z	FALSE
5a143738ce2097cd144515ce	MEAM-514-401	2018A	4	2018-02-10T21:30:08.003Z	FALSE
5a1437f1ce2097cd14451fd0	BIOL-438-301	2018A	5	2018-02-10T21:30:08.030Z	FALSE
5a1438d6ce2097cd14452baf	THAR-120-301	2018A	8	2018-02-10T21:30:08.056Z	FALSE
5a1438face2097cd14452db2	THAR-120-303	2018A	4	2018-02-10T21:30:08.080Z	FALSE
5a143950ce2097cd14453231	THAR-120-307	2018A	7	2018-02-10T21:30:08.107Z	FALSE
5a143a38ce2097cd14453e36	ECON-002-213	2018A	6	2018-02-10T21:30:08.160Z	FALSE
5a143ac0ce2097cd14454557	MEAM-201-102	2018A	4	2018-02-10T21:30:08.182Z	FALSE
5a143ad3ce2097cd14454662	WRIT-030-352	2018A	1	2018-02-10T21:30:08.207Z	FALSE
5a143bface2097cd1445552e	MEAM-248-101	2018A	4	2018-02-10T21:30:08.233Z	FALSE
5a143c00ce2097cd14455584	FREN-140-304	2018A	2	2018-02-10T21:30:08.259Z	FALSE
5a143c21ce2097cd14455700	PSCI-131-201	2018A	3	2018-02-10T21:30:08.285Z	FALSE
5a143d69ce2097cd1445684c	MUSC-063-401	2018A	8	2018-02-10T21:30:08.337Z	FALSE
5a143d72ce2097cd144568d6	WRIT-030-353	2018A	2	2018-02-10T21:30:08.362Z	FALSE
5a143df5ce2097cd14456fb3	LGST-206-411	2018A	5	2018-02-10T21:30:08.388Z	FALSE
5a143e2ece2097cd144572e9	COMM-390-301	2018A	5	2018-02-10T21:30:08.414Z	FALSE
5a143f34ce2097cd14457ff0	MKTG-101-216	2018A	7	2018-02-10T21:30:08.440Z	FALSE
5a1442bece2097cd1445b436	SPAN-140-301	2018A	1	2017-11-29T20:35:13.168Z	FALSE
5a1442cfce2097cd1445b575	SPAN-140-302	2018A	1	2017-11-30T12:00:14.824Z	FALSE
5a1442ecce2097cd1445b6e9	DCOH-708-001	2018A	1	2017-11-29T19:10:20.092Z	TRUE
5a14443dce2097cd1445c96f	BIOL-124-106	2018A	7	2018-02-10T21:30:08.493Z	FALSE
5a1446face2097cd1446006d	MKTG-101-207	2018A	18	2018-02-10T21:30:08.618Z	FALSE
5a14471ace2097cd1446022b	MKTG-101-210	2018A	9	2018-02-10T21:30:08.643Z	FALSE
5a14474dce2097cd144604e6	HSOC-010-204	2018A	3	2018-02-10T21:30:08.669Z	FALSE
5a14476ece2097cd144606d3	ACCT-101-203	2018A	2	2017-11-30T15:30:13.052Z	FALSE
5a144947ce2097cd14462149	PUBH-507-001	2018A	1	2017-11-29T19:10:19.711Z	TRUE
5a144b50ce2097cd14464155	PSYC-470-301	2018A	5	2018-02-10T21:30:08.744Z	FALSE
5a144b5bce2097cd144641f5	PSYC-470-302	2018A	8	2018-02-10T21:30:08.770Z	FALSE
5a144c2fce2097cd14464e8d	SPAN-219-301	2018A	3	2018-02-10T21:30:08.821Z	FALSE
5a144d3cce2097cd14465e5c	FNCE-239-401	2018A	5	2018-02-10T21:30:08.847Z	FALSE
5a144de8ce2097cd144668d1	CIS-120-202	2018A	1	2018-02-10T21:30:08.871Z	FALSE
5a144e4ece2097cd14466ee8	NURS-245-202	2018A	2	2018-02-10T21:30:08.897Z	FALSE
5a144e6ace2097cd14467060	NURS-245-207	2018A	1	2018-02-10T21:30:08.923Z	FALSE
5a144e6fce2097cd144670b8	NURS-245-208	2018A	1	2018-02-10T21:30:08.949Z	FALSE
5a144e75ce2097cd1446710f	NURS-354-001	2018A	1	2018-02-10T21:30:08.975Z	FALSE
5a144e82ce2097cd1446725c	NURS-245-106	2018A	1	2018-02-10T21:30:09.001Z	FALSE
5a144ea4ce2097cd14467458	WRIT-076-301	2018A	2	2018-02-10T21:30:09.025Z	FALSE
5a144ec4ce2097cd14467639	WRIT-083-302	2018A	1	2018-02-10T21:30:09.050Z	FALSE
5a144edece2097cd144677f8	WRIT-083-303	2018A	2	2018-02-10T21:30:09.076Z	FALSE
5a145074ce2097cd1446914e	OIDD-397-402	2018A	2	2018-02-10T21:30:09.127Z	FALSE
5a145095ce2097cd14469339	PSYC-470-303	2018A	4	2018-02-10T21:30:09.179Z	FALSE
5a1450a2ce2097cd144693f1	MGMT-101-208	2018A	17	2018-02-10T21:30:09.204Z	FALSE
5a145144ce2097cd14469cee	NURS-330-001	2018A	3	2018-02-10T21:30:24.566Z	FALSE
5a1453a1ce2097cd1446c1dd	ENGL-099-601	2018A	7	2018-02-10T21:30:09.254Z	FALSE
5a1453d5ce2097cd1446c51f	PSCI-227-401	2018A	2	2018-02-10T21:30:09.280Z	FALSE
5a145576ce2097cd1446dd42	NURS-225-102	2018A	1	2018-02-10T21:30:09.383Z	FALSE
5a14558cce2097cd1446deda	NURS-225-103	2018A	1	2018-02-10T21:30:09.408Z	FALSE
5a145593ce2097cd1446df64	NURS-225-104	2018A	1	2018-02-10T21:30:09.434Z	FALSE
5a1455a5ce2097cd1446e060	NURS-225-105	2018A	1	2018-02-10T21:30:09.511Z	FALSE
5a1455adce2097cd1446e0e9	NURS-225-107	2018A	1	2018-02-10T21:30:09.536Z	FALSE
5a1455dece2097cd1446e3c4	PPE-312-402	2018A	1	2018-02-10T21:30:09.613Z	FALSE
5a1455e9ce2097cd1446e460	PPE-312-404	2018A	1	2018-02-10T21:30:09.639Z	FALSE
5a1455f0ce2097cd1446e4d7	PPE-312-405	2018A	1	2018-02-10T21:30:09.689Z	FALSE
5a145627ce2097cd1446e7d4	PPE-312-411	2018A	1	2018-02-10T21:30:09.714Z	FALSE
5a145631ce2097cd1446e88f	PPE-312-412	2018A	1	2018-02-10T21:30:09.739Z	FALSE
5a1456f3ce2097cd1446f46a	SPAN-348-301	2018A	1	2018-02-10T21:30:09.791Z	FALSE
5a145738ce2097cd1446f86d	IPD-515-414	2018A	1	2017-11-29T19:10:20.278Z	TRUE
5a145759ce2097cd1446fa1f	MATH-514-401	2018A	1	2018-02-10T21:30:09.816Z	FALSE
5a145762ce2097cd1446faa2	MATH-514-402	2018A	2	2018-02-10T21:30:09.842Z	FALSE
5a145787ce2097cd1446fccd	AMCS-514-401	2018A	1	2017-11-29T19:10:20.622Z	TRUE
5a145795ce2097cd1446fd87	AMCS-514-402	2018A	1	2017-11-29T19:10:20.171Z	TRUE
5a14579dce2097cd1446fe00	AMCS-514-403	2018A	1	2017-11-29T19:10:21.785Z	TRUE
5a145809ce2097cd1447045d	REAL-204-402	2018A	7	2018-02-10T21:30:09.893Z	FALSE
5a145880ce2097cd14470b41	ESE-301-201	2018A	1	2017-11-29T19:10:21.652Z	TRUE
5a145bd7ce2097cd144739c6	MATH-104-003	2018A	1	2018-02-10T21:30:09.919Z	FALSE
5a145bdbce2097cd144739f6	MATH-104-004	2018A	1	2017-11-30T16:55:14.689Z	TRUE
5a145be3ce2097cd14473a6e	MATH-104-201	2018A	1	2017-11-30T16:55:14.680Z	TRUE
5a145bf1ce2097cd14473b29	PHIL-002-001	2018A	1	2017-11-30T16:55:14.721Z	TRUE
5a145bf6ce2097cd14473b83	PHIL-002-201	2018A	1	2017-11-30T16:55:14.729Z	TRUE
5a145bface2097cd14473b98	PHIL-002-202	2018A	1	2017-11-30T16:55:14.779Z	TRUE
5a145c05ce2097cd14473c3b	PHIL-002-203	2018A	1	2017-11-30T16:55:14.806Z	TRUE
5a145c0fce2097cd14473cb6	PHIL-002-204	2018A	1	2017-11-30T16:55:14.833Z	TRUE
5a145c4dce2097cd14473ffc	ECON-002-201	2018A	3	2018-02-10T21:30:09.971Z	FALSE
5a145c51ce2097cd14474021	ECON-002-202	2018A	2	2018-02-10T21:30:09.997Z	FALSE
5a145c55ce2097cd14474073	ECON-002-203	2018A	5	2018-02-10T21:30:10.022Z	FALSE
5a145cc5ce2097cd144746e5	CHEM-102-005	2018A	1	2017-11-29T19:55:14.856Z	FALSE
5a145ccdce2097cd1447471d	OIDD-291-409	2018A	5	2018-02-10T21:30:10.047Z	FALSE
5a145cffce2097cd144749c6	CHEM-102-252	2018A	1	2017-11-29T19:55:14.883Z	FALSE
5a145dc7ce2097cd144754b0	LAW-507-001	2018A	1	2017-11-29T19:10:22.422Z	TRUE
5a145eeace2097cd144764e1	NURS-215-105	2018A	3	2018-02-10T21:30:10.073Z	FALSE
5a145f7dce2097cd14476c98	PSCI-236-405	2018A	1	2018-02-10T21:30:10.098Z	FALSE
5a145f8cce2097cd14476d5a	PSCI-236-412	2018A	1	2018-02-10T21:30:10.124Z	FALSE
5a14621ece2097cd144798f0	SPAN-120-601	2018A	2	2018-02-10T21:30:10.149Z	FALSE
5a146849ce2097cd1447e9fc	PSYC-539-401	2018A	1	2018-02-10T21:30:10.174Z	FALSE
5a146aa4ce2097cd1448094c	CIMS-061-403	2018A	1	2018-02-10T21:30:10.225Z	FALSE
5a146caace2097cd144825f4	WRIT-028-301	2018A	3	2018-02-10T21:30:10.275Z	FALSE
5a146e86ce2097cd14483f0f	THAR-120-302	2018A	3	2018-02-10T21:30:10.301Z	FALSE
5a146ec4ce2097cd1448424f	SPAN-212-301	2018A	1	2017-11-29T19:10:21.857Z	TRUE
5a1472f5ce2097cd144876fa	FOLK-101-401	2018A	3	2018-02-10T21:30:10.351Z	FALSE
5a1473bbce2097cd14488108	PHYS-151-137	2018A	1	2018-02-10T21:30:10.402Z	FALSE
5a1473c4ce2097cd14488185	AFRC-135-601	2018A	1	2017-11-29T19:10:22.663Z	TRUE
5a14772cce2097cd1448ac95	PHYS-141-012	2018A	1	2018-02-10T21:30:10.453Z	FALSE
5a1477face2097cd1448b771	BEPP-284-001	2018A	1	2018-02-10T21:30:10.478Z	FALSE
5a147861ce2097cd1448bc95	PSYC-109-401	2018A	3	2018-02-10T21:30:15.602Z	FALSE
5a147cd8ce2097cd1448f6da	writ 013 301	2018A	1	2018-02-10T21:30:10.529Z	FALSE
5a147cebce2097cd1448f82c	INTR-290-015	2018A	3	2018-02-10T21:30:10.580Z	FALSE
5a147dc4ce2097cd14490591	STAT-101-001	2018A	1	2017-11-30T18:50:14.568Z	FALSE
5a147e42ce2097cd14490c54	NURS-215-101	2018A	3	2018-02-10T21:30:10.605Z	FALSE
5a147f24ce2097cd14491939	SAST-107-401	2018A	1	2018-02-10T21:30:10.630Z	FALSE
5a148135ce2097cd144933e6	PSYC-001-203	2018A	7	2018-02-10T21:30:10.655Z	FALSE
5a1481afce2097cd14493a82	FNAR-250-401	2018A	3	2018-02-10T21:30:15.882Z	FALSE
5a1482e8ce2097cd14494da2	CIS-511-001	2018A	1	2017-11-29T20:35:15.457Z	FALSE
5a148339ce2097cd14495260	PSCI-151-201	2018A	1	2018-02-10T21:30:10.680Z	FALSE
5a14833fce2097cd144952e2	PSCI-151-202	2018A	3	2018-02-10T21:30:10.706Z	FALSE
5a148346ce2097cd14495338	PSCI-151-204	2018A	3	2018-02-10T21:30:10.732Z	FALSE
5a1483e2ce2097cd14495bdc	LING-001-207	2018A	3	2018-02-10T21:30:10.783Z	FALSE
5a1487f4ce2097cd14498f09	URBS-359-401	2018A	3	2018-02-10T21:30:10.808Z	FALSE
5a14886ece2097cd1449950d	PSCI-335-401	2018A	1	2018-02-10T21:30:10.833Z	FALSE
5a148bb7ce2097cd1449c2c4	CHEM-010-001	2018A	5	2018-02-10T21:30:10.860Z	FALSE
5a148db4ce2097cd1449e1a7	COMM-530-301	2018A	2	2018-02-10T21:30:10.886Z	FALSE
5a14948dce2097cd144a50dd	COML-197-402	2018A	5	2018-02-10T21:30:10.938Z	FALSE
5a149c49ce2097cd144acdc6	BIOL-101-102	2018A	1	2018-02-10T21:30:10.963Z	FALSE
5a14a234ce2097cd144b26c2	PHYS-360-001	2018A	4	2018-02-10T21:30:12.133Z	FALSE
5a14a2ebce2097cd144b3089	SPAN-140-316	2018A	1	2018-02-10T21:30:10.988Z	FALSE
5a14a2f4ce2097cd144b310d	SPAN-140-317	2018A	1	2017-11-29T16:06:02.671Z	TRUE
5a14a302ce2097cd144b31a7	SPAN-140-318	2018A	1	2017-11-29T19:10:23.935Z	TRUE
5a14a391ce2097cd144b38e3	CIS-450-401	2018A	2	2018-02-10T21:30:11.014Z	FALSE
5a14a46dce2097cd144b4453	EAS-512-001	2018A	1	2018-02-10T21:30:11.038Z	FALSE
5a14a62ace2097cd144b5c9d	MATH-114-003	2018A	11	2018-02-10T21:30:11.065Z	FALSE
5a14a637ce2097cd144b5d66	MATH-114-004	2018A	2	2018-02-10T21:30:11.090Z	FALSE
5a14a64ece2097cd144b5f15	ACCT-101-002	2018A	21	2018-02-10T21:30:11.168Z	FALSE
5a14b16dce2097cd144c0856	PHYS-150-122	2018A	1	2017-11-29T20:15:20.749Z	TRUE
5a14b1e6ce2097cd144c0f2a	CIS-120-216	2018A	3	2018-02-10T21:30:16.061Z	FALSE
5a14b6a6ce2097cd144c5174	NURS-215-110	2018A	2	2018-02-10T21:30:11.244Z	FALSE
5a14b6b0ce2097cd144c520d	NURS-215-112	2018A	1	2018-02-10T21:30:11.270Z	FALSE
5a14bf9bce2097cd144cd853	ECON-002-210	2018A	2	2018-02-10T21:30:19.034Z	FALSE
5a14c0ecce2097cd144ceb73	HIST-097-601	2018A	1	2017-11-29T20:09:53.427Z	FALSE
5a14ca8cce2097cd144d6e9f	FNAR-148-401	2018A	1	2017-11-29T16:06:07.213Z	TRUE
5a14caa5ce2097cd144d700f	FNAR-148-402	2018A	1	2017-11-29T16:06:08.186Z	TRUE
5a14d7b2ce2097cd144e1ed3	STSC-260-301	2018A	6	2018-02-10T21:30:11.347Z	FALSE
5a14d929ce2097cd144e335c	PSCI-183-208	2018A	1	2018-02-10T21:30:11.372Z	FALSE
5a14decbce2097cd144e810c	MGMT-100-211	2018A	1	2017-11-29T16:06:05.223Z	TRUE
5a14ded0ce2097cd144e8158	MGMT-100-212	2018A	1	2017-11-29T16:06:05.215Z	TRUE
5a14e719ce2097cd144ef228	BIOL-415-401	2018A	2	2018-02-10T21:30:11.450Z	FALSE
5a14e727ce2097cd144ef2eb	PHYS-101-101	2018A	9	2018-02-10T21:30:11.475Z	FALSE
5a14f2c0ce2097cd144f9276	PSCI-183-205	2018A	2	2018-02-10T21:30:11.500Z	FALSE
5a14f617ce2097cd144fbf0d	SPAN-140-601	2018A	1	2017-11-29T16:06:07.227Z	TRUE
5a14f65ace2097cd144fc2ba	ECON-103-205	2018A	2	2018-02-10T21:30:15.755Z	FALSE
5a14f689ce2097cd144fc528	MKTG-476-403	2018A	13	2018-02-10T21:30:11.526Z	FALSE
5a14fa02ce2097cd144ff258	MKTG-262-001	2018A	5	2018-02-10T21:30:11.552Z	FALSE
5a151847ce2097cd145184d9	BE-470-101	2018A	2	2018-02-10T21:30:11.578Z	FALSE
5a151858ce2097cd145185c9	BE-470-102	2018A	1	2017-11-29T16:06:14.535Z	TRUE
5a1518b7ce2097cd14518afb	SPAN-219-304	2018A	2	2018-02-10T21:30:11.603Z	FALSE
5a152394ce2097cd1452288c	OIDD-201-001	2018A	1	2018-02-10T21:30:11.629Z	FALSE
5a15239ece2097cd14522926	OIDD-201-002	2018A	1	2018-02-10T21:30:11.654Z	FALSE
5a158e9ece2097cd145873ca	ECON-272-401	2018A	8	2018-02-10T21:30:11.679Z	FALSE
5a15a943ce2097cd145a2e09	NURS-225-208	2018A	1	2018-02-10T21:30:11.704Z	FALSE
5a15a94dce2097cd145a2e9c	NURS-225-209	2018A	1	2018-02-10T21:30:11.729Z	FALSE
5a15a958ce2097cd145a2f31	NURS-225-210	2018A	1	2018-02-10T21:30:11.755Z	FALSE
5a15a960ce2097cd145a2fac	NURS-225-211	2018A	1	2018-02-10T21:30:11.781Z	FALSE
5a15bb07ce2097cd145b3907	LGST-219-001	2018A	1	2017-11-29T16:06:13.659Z	TRUE
5a15bb13ce2097cd145b39b2	LGST-221-301	2018A	1	2017-11-29T16:06:12.754Z	TRUE
5a15beb3ce2097cd145b75d4	PSYC-001-602	2018A	2	2018-02-10T21:30:15.958Z	FALSE
5a15c6c4ce2097cd145bf9e7	COMM-217-301	2018A	3	2018-02-10T21:30:11.805Z	FALSE
5a15c887ce2097cd145c18a2	ENGL-435-641	2018A	1	2018-02-10T21:30:11.832Z	FALSE
5a15e2d0ce2097cd145dd68e	MKTG-278-001	2018A	12	2018-02-10T21:30:11.857Z	FALSE
5a15e9c3ce2097cd145e534f	BIOL-493-401	2018A	1	2017-11-30T16:12:03.904Z	TRUE
5a160116ce2097cd145ff048	CHIN-112-005	2018A	2	2018-02-10T21:30:11.907Z	FALSE
5a161ef7ce2097cd1461fefa	STAT-475-401	2018A	14	2018-02-10T21:30:11.958Z	FALSE
5a163a77ce2097cd1463b96d	MKTG-776-401	2018A	2	2018-02-10T21:30:24.467Z	FALSE
5a163aa3ce2097cd1463bbf1	MKTG-776-403	2018A	2	2018-02-10T21:30:24.440Z	FALSE
5a163bbdce2097cd1463cdc1	STAT-776-403	2018A	1	2017-11-30T13:30:17.112Z	FALSE
5a164f0ece2097cd1464fdce	ARTH-108-401	2018A	4	2018-02-10T21:30:12.008Z	FALSE
5a167615ce2097cd14678cec	LAW-655-001	2018A	1	2018-02-10T21:30:12.033Z	FALSE
5a1716e9ce2097cd14718baa	AFRC-078-401 	2018A	1	2017-11-29T16:06:14.673Z	TRUE
5a1716f8ce2097cd14718ca4	AFRC-078-401	2018A	2	2017-11-30T13:36:07.887Z	TRUE
5a17b527ce2097cd147c88cf	HIST-418-401	2018A	1	2018-02-10T21:30:12.083Z	FALSE
5a186adbce2097cd1487fddd	COML-002-401	2018A	1	2018-02-10T21:30:12.108Z	FALSE
5a18b4bdce2097cd148cdf67	FNAR-570-401	2018A	1	2017-11-30T13:36:27.388Z	TRUE
5a18b4e2ce2097cd148ce1b7	ANCH-027-401	2018A	1	2017-11-30T13:36:08.809Z	TRUE
5a18b4f2ce2097cd148ce2a1	ANCH-027-405	2018A	1	2018-02-10T21:30:12.158Z	FALSE
5a18bc00ce2097cd148d4f31	ARTH-385-401	2018A	1	2017-11-30T13:36:24.870Z	TRUE
5a18be65ce2097cd148d75ef	LGST-100-008	2018A	1	2017-11-30T13:36:13.356Z	TRUE
5a1975fbce2097cd1497ec1b	AFRC-276-401	2018A	1	2017-11-29T16:06:16.815Z	TRUE
5a19c8e3ce2097cd149d3735	NURS-215-113	2018A	1	2018-02-10T21:30:12.184Z	FALSE
5a19c911ce2097cd149d3a59	NURS-215-204	2018A	1	2018-02-10T21:30:12.212Z	FALSE
5a19d3a0ce2097cd149dee0e	FNCE-395-401	2018A	1	2017-11-29T16:06:18.743Z	TRUE
5a1b33bece2097cd14b3b889	JWST-214-401	2018A	1	2017-11-29T17:50:18.479Z	TRUE
5a1b4456ce2097cd14b4f35f	JWST-102-401	2018A	6	2018-02-10T21:30:12.261Z	FALSE
5a1b9a9dce2097cd14bace17	CIS-110-203	2018A	1	2017-11-30T10:40:29.543Z	TRUE
5a1c3a64ce2097cd14c5a888	PSCI-236-403	2018A	2	2018-02-10T21:30:12.312Z	FALSE
5a1c3a8bce2097cd14c5ab36	PSCI-236-408	2018A	2	2018-02-10T21:30:12.338Z	FALSE
5a1c3ad6ce2097cd14c5b0a2	PSCI-236-406	2018A	2	2018-02-10T21:30:12.389Z	FALSE
5a1c547fce2097cd14c77d02	ANTH-063-403	2018A	1	2018-02-10T21:30:12.415Z	FALSE
5a1c54a6ce2097cd14c7803f	INTG-002-305	2018A	1	2017-11-29T19:10:25.218Z	TRUE
5a1c56c2ce2097cd14c7aacd	ENGL-234-401	2018A	2	2018-02-10T21:30:12.439Z	FALSE
5a1c730dce2097cd14c9c1ba	WRIT 002 303	2018A	1	2018-02-10T21:30:12.542Z	FALSE
5a1c7317ce2097cd14c9c288	WRIT-002-308	2018A	2	2018-02-10T21:30:12.567Z	FALSE
5a1c8d27ce2097cd14cbfa57	MEAM-203-203	2018A	1	2018-02-10T21:30:12.592Z	FALSE
5a1cda6ace2097cd14d24aca	MKTG-101-212	2018A	6	2018-02-10T21:30:12.617Z	FALSE
5a1cda6ece2097cd14d24b12	MKTG-101-213	2018A	8	2018-02-10T21:30:12.642Z	FALSE
5a1dd613ce2097cd14e5ab59	PSCI-236-407	2018A	2	2018-02-10T21:30:12.692Z	FALSE
5a1dd629ce2097cd14e5ad21	PSCI-236-409	2018A	3	2018-02-10T21:30:12.718Z	FALSE
5a1dd664ce2097cd14e5b1aa	PSCI-236-411	2018A	1	2018-02-10T21:30:12.743Z	FALSE
5a1ddcdace2097cd14e62aa6	PSCI-180-001	2018A	1	2018-02-10T21:30:12.768Z	FALSE
5a1ddd24ce2097cd14e62fe1	PSCI-180-201	2018A	2	2018-02-10T21:30:12.792Z	FALSE
5a1ddd62ce2097cd14e6344a	PSCI-180-202	2018A	1	2018-02-10T21:30:12.817Z	FALSE
5a1ddf9cce2097cd14e65f7b	ECON-001-214	2018A	1	2018-02-10T21:30:12.872Z	FALSE
5a1ddfa1ce2097cd14e65fcd	ECON-001-209	2018A	1	2018-02-10T21:30:12.893Z	FALSE
5a1de5e9ce2097cd14e6d393	NPLD-792-001	2018A	1	2017-11-30T13:20:17.990Z	FALSE
5a1de5f0ce2097cd14e6d41d	NPLD-796-001	2018A	1	2017-11-30T13:20:18.015Z	FALSE
5a1dec0ace2097cd14e74456	EAS-545-403	2018A	1	2017-11-29T16:06:25.418Z	TRUE
5a1e1e5fce2097cd14ea9564	ANTH-022-401	2018A	3	2018-02-10T21:30:12.919Z	FALSE
5a1e2ec5ce2097cd14ebaebb	FNCE-254-002	2018A	10	2018-02-10T21:30:12.969Z	FALSE
5a1e2f81ce2097cd14ebbbd9	GEOL-125-207	2018A	4	2018-02-10T21:30:12.995Z	FALSE
5a1e3505ce2097cd14ec1014	URBS-178-401	2018A	1	2018-02-10T21:30:13.021Z	FALSE
5a1e360fce2097cd14ec1fda	HIST-173-401	2018A	2	2018-02-10T21:30:15.449Z	FALSE
5a1e3ac5ce2097cd14ec693f	PHYS-101-201	2018A	4	2018-02-10T21:30:13.047Z	FALSE
5a1e3b94ce2097cd14ec755c	HIST-214-401	2018A	1	2018-02-10T21:30:13.071Z	FALSE
5a1e41b2ce2097cd14ecd49c	IPD-527-401	2018A	2	2017-11-29T16:06:28.289Z	TRUE
5a1e4228ce2097cd14ecdc00	CHEM-053-170	2018A	3	2018-02-10T21:30:13.173Z	FALSE
5a1e4238ce2097cd14ecdd09	ENGL-092-401	2018A	5	2018-02-10T21:30:13.198Z	FALSE
5a1e42f0ce2097cd14ece877	BIBB-109-409	2018A	3	2018-02-10T21:30:13.225Z	FALSE
5a1e43c8ce2097cd14ecf610	FNAR-340-408	2018A	1	2018-02-10T21:30:13.250Z	FALSE
5a1e446ece2097cd14ed0095	PSYC-149-401	2018A	3	2018-02-10T21:30:18.348Z	FALSE
5a1e44cdce2097cd14ed063b	BIBB-492-101	2018A	2	2018-02-10T21:30:13.275Z	FALSE
5a1e456cce2097cd14ed1015	OIDD-101-205	2018A	6	2018-02-10T21:30:13.326Z	FALSE
5a1e4614ce2097cd14ed1abb	EALC-025-601	2018A	1	2018-02-10T21:30:13.351Z	FALSE
5a1e4634ce2097cd14ed1cb2	SOCI-238-401	2018A	4	2018-02-10T21:30:13.378Z	FALSE
5a1e476ece2097cd14ed30ff	ESE-590-001	2018A	3	2018-02-10T21:30:13.428Z	FALSE
5a1e479ece2097cd14ed342b	MGMT-291-408	2018A	3	2018-02-10T21:30:13.454Z	FALSE
5a1e47b5ce2097cd14ed3595	MGMT-291-411	2018A	1	2018-02-10T21:30:13.481Z	FALSE
5a1e47c1ce2097cd14ed365f	HIST-160-001	2018A	5	2018-02-10T21:30:13.507Z	FALSE
5a1e47dace2097cd14ed37e3	MATH-241-204	2018A	4	2018-02-10T21:30:13.584Z	FALSE
5a1e4842ce2097cd14ed3e5e	MATH-104-221	2018A	3	2018-02-10T21:30:13.659Z	FALSE
5a1e4867ce2097cd14ed40b1	OIDD-415-401	2018A	1	2018-02-10T21:30:13.685Z	FALSE
5a1e486fce2097cd14ed4147	OIDD-415-411	2018A	1	2018-02-10T21:30:13.710Z	FALSE
5a1e4890ce2097cd14ed4359	MEAM-203-201	2018A	1	2018-02-10T21:30:13.735Z	FALSE
5a1e48e9ce2097cd14ed48c9	LGST-100-006	2018A	1	2017-12-24T21:10:16.326Z	FALSE
5a1e4b3ece2097cd14ed6d5e	CIS -320-001	2018A	2	2018-02-10T21:30:13.786Z	FALSE
5a1e4efece2097cd14edac0c	BIOL-124-101	2018A	5	2018-02-10T21:30:13.812Z	FALSE
5a1e4f40ce2097cd14edb020	MATH-240-206	2018A	5	2018-02-10T21:30:13.863Z	FALSE
5a1e4fb4ce2097cd14edb776	MUSC-035-401	2018A	17	2018-02-10T21:30:13.888Z	FALSE
5a1e5042ce2097cd14edc033	PSCI-236-413	2018A	2	2018-02-10T21:30:13.964Z	FALSE
5a1e507dce2097cd14edc414	ARTH-109-401	2018A	5	2018-02-10T21:30:14.021Z	FALSE
5a1e50c2ce2097cd14edc833	WRIT-028-303	2018A	2	2018-02-10T21:30:14.047Z	FALSE
5a1e50f9ce2097cd14edcb6d	OIDD-353-401	2018A	2	2018-02-10T21:30:14.073Z	FALSE
5a1e52adce2097cd14ede4c3	NURS-215-206	2018A	1	2018-02-10T21:30:14.125Z	FALSE
5a1e52b6ce2097cd14ede55f	NURS-215-207	2018A	1	2018-02-10T21:30:14.150Z	FALSE
5a1e52c6ce2097cd14ede668	stat 430 404	2018A	1	2018-02-10T21:30:14.175Z	FALSE
5a1e52cece2097cd14ede6d1	NURS-215-211	2018A	1	2018-02-10T21:30:14.200Z	FALSE
5a1e52d8ce2097cd14ede772	NURS-215-210	2018A	1	2018-02-10T21:30:14.226Z	FALSE
5a1e532cce2097cd14edecc2	MGMT-101-202	2018A	14	2018-02-10T21:30:14.304Z	FALSE
5a1e5341ce2097cd14edee13	PHYS-151-143	2018A	1	2018-02-10T21:30:14.329Z	FALSE
5a1e536dce2097cd14edf0e2	BIOL-102-103	2018A	1	2017-11-30T10:40:30.824Z	TRUE
5a1e53b0ce2097cd14edf52e	MATH-104-222	2018A	2	2018-02-10T21:30:14.455Z	FALSE
5a1e53cbce2097cd14edf6de	writ 002 312	2018A	1	2018-02-10T21:30:14.480Z	FALSE
